"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-04-25","13.42",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","61","H,,2","71",",,W","52",",,W","  180",",,W","  180",",,W","25.1",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-04-26","14.99",",,W",,,"0.41",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,2","69",",,W","54",",,W","  310",",,W","  320",",,W","31.1",",,W","38.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-04-27","22.15",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,2","63",",,W","49",",,W","  320",",,W","  330",",,W","36.0",",,W","49.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-04-28","12.53",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,2","75",",,W","53",",,W","  190",",,W","  200",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-04-29","15.66",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,2","68",",,W","50",",,W","  190",",,W","  180",",,W","31.1",",,W","40.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-04-30","14.09",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,2","77",",,W","58",",,W","  330",",,W","  340",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-01","10.51",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,2","67",",,W","50",",,W","  110",",,W","  100",",,W","21.0",",,W","27.1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-02","7.83",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,2","77",",,W","56",",,W","  180",",,W","  190",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-03","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,2","71",",,W","55",",,W","  190",",,W","  200",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-04","9.84",",,W",,,"0.41",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,2","67",",,W","58",",,W","  180",",,W","  180",",,W","23.0",",,W","32.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-05","10.07",",,W",,,"1.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","61","H,,2","66",",,W","59",",,W","  110",",,W","  100",",,W","21.0",",,W","29.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-06","10.96",",,W",,,"0.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,2","65",",,W","54",",,W","  140",",,W","  130",",,W","21.9",",,W","30.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-07","8.72",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,2","72",",,W","54",",,W","  190",",,W","  190",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-08","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,2","74",",,W","58",",,W","  190",",,W","  190",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-09","9.40",",,W",,,"0.25",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","61","H,,2","63",",,W","54",",,W","  300",",,W","  310",",,W","21.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-10","16.78",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,2","74",",,W","52",",,W","  330",",,W","  320",",,W","30.0",",,W","38.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-11","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,2","79",",,W","54",",,W","  340",",,W","  320",",,W","15.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-12","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,2","70",",,W","52",",,W","  120",",,W","  140",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-13","8.28",",,W",,,"0.20",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,2","72",",,W","59",",,W","  150",",,W","  100",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-14","13.65",",,W",,,"0.62",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,2","65",",,W","60",",,W","  100",",,W","  100",",,W","25.9",",,W","36.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-15","5.59",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,2","72",",,W","61",",,W","  140",",,W","  130",",,W","13.0",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-16","5.82",",,W",,,"0.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,2","71",",,W","61",",,W","  150",",,W","  150",",,W","23.9",",,W","31.1",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-17","11.41",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,2","82",",,W","61",",,W","  330",",,W","  320",",,W","31.1",",,W","38.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-18","19.69",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","71","H,,2","78",",,W","63",",,W","  310",",,W","  320",",,W","30.0",",,W","40.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-19","19.91",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,2","74",",,W","53",",,W","  310",",,W","  310",",,W","31.1",",,W","40.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-20","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,2","69",",,W","50",",,W","  360",",,W","   10",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-21","14.09",",,W",,,"0.13",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,2","58",",,W","50",",,W","  100",",,W","  110",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-22","12.53",",,W",,,"0.87",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,2","55",",,W","49",",,W","   40",",,W","   40",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-23","7.16",",,W",,,"0.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,2","67",",,W","48",",,W","  320",",,W","  320",",,W","18.1",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-24","15.21",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,2","68",",,W","51",",,W","  310",",,W","  300",",,W","25.9",",,W","38.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-25","13.87",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,2","70",",,W","54",",,W","  310",",,W","  300",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-26","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,2","73",",,W","54",",,W","  200",",,W","  210",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-27","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,2","73",",,W","54",",,W","  190",",,W","  190",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-28","7.38",",,W",,,"0.15",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,2","66",",,W","55",",,W","  190",",,W","  180",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-29","8.72",",,W",,,"0.12",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","61","H,,2","70",",,W","57",",,W","   20",",,W","   20",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-30","8.28",",,W",,,"0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,2","72",",,W","58",",,W","  180",",,W","  180",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-05-31","18.34",",,W",,,"0.42",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,2","73",",,W","55",",,W","  310",",,W","  320",",,W","32.0",",,W","45.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-01","14.99",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,2","70",",,W","52",",,W","  270",",,W","  250",",,W","23.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-02","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,2","72",",,W","52",",,W","  190",",,W","  190",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-03","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","66","H,,2","76",",,W","54",",,W","  190",",,W","  180",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-04","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,2","76",",,W","59",",,W","  190",",,W","  190",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-05","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","72","H,,2","81",",,W","64",",,W","  200",",,W","  200",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-06","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","73","H,,2","81",",,W","68",",,W","  190",",,W","  190",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-07","7.16",",,W",,,"0.33",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","70","H,,2","75",",,W","66",",,W","  360",",,W","  340",",,W","17.0",",,W","23.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-08","12.08",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","69","H,,2","75",",,W","63",",,W","  110",",,W","  120",",,W","23.0",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-09","8.05",",,W",,,"0.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,2","66",",,W","62",",,W","  100",",,W","   90",",,W","17.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-10","6.49",",,W",,,"0.15",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","66","H,,2","75",",,W","63",",,W","  350",",,W","  330",",,W","14.1",",,W","19.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-11","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","73","H,,2","83",",,W","65",",,W","  230",",,W","  230",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-12","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,2","90",",,W","67",",,W","  240",",,W","  240",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-13","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","75","H,,2","79",",,W","66",",,W","  120",",,W","  130",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-14","11.63",",,W",,,"1.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,2","66",",,W","60",",,W","   20",",,W","   30",",,W","21.0",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-15","6.04",",,W",,,"0.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","61","H,,2","63",",,W","59",",,W","   50",",,W","  110",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-16","9.17",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,2","71",",,W","61",",,W","  110",",,W","  130",",,W","16.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-17","6.49",",,W",,,"0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,2","66",",,W","64",",,W","  100",",,W","  100",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-18","6.04",",,W",,,"0.27",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","69","H,,2","82",",,W","65",",,W","  180",",,W","  140",",,W","12.1",",,W","15.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-19","10.96",",,W",,,"0.29",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,2","85",",,W","68",",,W","  230",",,W","  230",",,W","44.1",",,W","55.0",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-20","15.88",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,2","86",",,W","69",",,W","  300",",,W","  290",",,W","25.9",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-21","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,2","87",",,W","70",",,W","  190",",,W","  180",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-22","10.96",",,W",,,"0.08",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,2","91",",,W","72",",,W","  240",",,W","  240",",,W","29.1",",,W","38.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-23","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,2","90",",,W","75",",,W","  180",",,W","  180",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-24","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","87","H,,2","102",",,W","76",",,W","  290",",,W","  290",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-25","8.05",",,W",,,"0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","90","H,,2","102",",,W","81",",,W","  200",",,W","  330",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-26","11.63",",,W",,,"0.08",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,2","85",",,W","68",",,W","   40",",,W","   50",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-27","11.63",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,2","72",",,W","64",",,W","  110",",,W","  110",",,W","21.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-28","6.71",",,W",,,"0.08",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","71","H,,2","82",",,W","64",",,W","  240",",,W","  250",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-29","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,2","92",",,W","74",",,W","  190",",,W","  250",",,W","17.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-06-30","7.61",",,W",,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,2","90",",,W","71",",,W","  200",",,W","  190",",,W","16.1",",,W","21.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-07-01","10.96",",,W",,,"0.38",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,2","91",",,W","74",",,W","  220",",,W","  190",",,W","25.9",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-07-02","8.50",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,2","81",",,W","73",",,W","  170",",,W","  220",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-07-03","9.17",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,2","89",",,W","72",",,W","  330",",,W","  330",",,W","28.0",",,W","36.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-07-04","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,2","87",",,W","68",",,W","  200",",,W","  210",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-07-05","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,2","86",",,W","67",",,W","  190",",,W","  190",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-07-06","14.32",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,2","86",",,W","71",",,W","  190",",,W","  200",",,W","23.0",",,W","34.0",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-07-07","11.41",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,2","87",",,W","75",",,W","  170",",,W","  170",",,W","21.9",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-07-08","10.96",",,W",,,"0.26",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,2","93",",,W","75",",,W","  240",",,W","  240",",,W","38.0",",,W","49.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-07-09","11.86",",,W",,,"0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,2","89",",,W","75",",,W","  190",",,W","  190",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-07-10","4.25",",,W",,,"0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,2","81",",,W","73",",,W","  210",",,W","  210",",,W","12.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-07-11","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,2","83",",,W","72",",,W","  150",",,W","  160",",,W","13.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-07-12","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,2","82",",,W","72",",,W","  160",",,W","  120",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-07-13","8.05",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,2","83",",,W","72",",,W","  130",",,W","  130",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2025-07-14","10.74",",,W",,,"1.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,2","87",",,W","74",",,W","  170",",,W","  180",",,W","21.9",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
